,status_group,amount_tsh,count_month,funder,gps_height,installer,basin,public_meeting,permit,construction_year,extraction_type_class,management,payment,quality_group,quantity,source,source_class,missing_construction_year
58165,0,250.0,4,5,1166.0,1,5,2,2,2000.0,3,2,3,5,3,6,0,True
44046,2,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,2,5,2,3,2,True
29854,1,250.0,3,2,527.0,3,2,2,2,1967.0,5,9,1,5,3,3,2,False
47213,0,250.0,4,6,1166.0,5,8,2,2,2000.0,3,9,1,5,3,8,0,True
18305,0,25.0,3,6,1104.0,1,2,2,2,1980.0,5,9,4,5,3,1,0,False
1976,2,50.0,3,6,1192.0,4,1,2,0,2000.0,3,9,4,5,0,6,0,False
50479,2,250.0,3,6,1399.0,4,8,0,2,2011.0,5,7,3,5,2,7,2,False
24923,1,250.0,4,7,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
27369,2,250.0,4,6,1166.0,4,8,0,2,2000.0,3,9,1,5,0,8,0,True
22383,1,250.0,3,2,1187.0,1,5,2,1,2010.0,5,9,3,5,3,1,0,False
38521,1,250.0,3,2,1166.0,3,8,2,1,2000.0,0,3,4,5,3,6,0,True
12975,0,250.0,3,2,333.0,4,4,2,1,1978.0,4,9,1,0,0,6,0,False
52407,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,1,3,0,3,8,0,True
18185,2,10.0,3,6,1484.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
11443,2,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,2,5,3,1,0,True
10457,0,1000.0,4,6,2174.0,4,7,2,1,2000.0,5,9,5,5,3,1,0,False
1880,1,100.0,3,6,1566.0,4,1,2,0,2000.0,2,9,4,5,0,6,0,False
42133,1,250.0,4,6,1166.0,4,7,1,1,2000.0,5,2,0,5,3,3,2,True
9326,1,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,0,1,0,True
40850,0,250.0,4,6,1166.0,4,8,2,1,2000.0,4,9,5,5,2,8,0,True
56641,1,250.0,4,0,1166.0,4,0,2,2,2000.0,5,7,1,5,2,7,2,True
22744,2,250.0,4,6,970.0,4,6,2,2,2008.0,3,9,1,0,0,6,0,False
12310,0,250.0,3,6,1166.0,1,8,1,1,2000.0,4,2,1,0,0,8,0,True
4315,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,2,5,0,3,2,True
54278,2,250.0,3,3,1166.0,4,5,2,2,2000.0,3,2,3,5,0,8,0,True
28774,2,250.0,4,4,313.0,1,3,2,2,1996.0,5,9,1,5,0,3,2,False
58829,2,250.0,4,6,1549.0,4,6,2,1,2008.0,3,9,1,0,3,6,0,False
6585,0,20.0,3,6,695.0,4,4,2,1,2002.0,0,9,4,5,3,6,0,False
36964,2,250.0,3,6,1676.0,4,1,2,2,1995.0,3,9,1,5,3,6,0,False
36302,0,250.0,3,6,1174.0,1,8,2,2,1978.0,5,1,3,5,3,0,2,False
6804,0,30.0,3,2,942.0,1,2,2,2,1970.0,5,9,4,5,3,1,0,False
10345,2,30.0,3,2,975.0,1,2,2,2,1980.0,5,9,4,5,0,1,0,False
4841,1,50.0,3,0,1441.0,4,1,2,2,2006.0,0,6,4,5,3,6,0,False
41369,2,250.0,3,6,1387.0,4,1,2,2,2008.0,5,2,3,2,3,1,0,False
43572,1,250.0,4,2,1158.0,1,2,2,2,1982.0,5,9,1,5,3,1,0,False
24688,1,500.0,3,6,1620.0,4,2,2,2,2004.0,5,8,2,5,0,3,2,False
58828,2,250.0,4,6,46.0,1,0,2,2,2010.0,2,1,2,5,3,3,2,False
38622,2,500.0,4,6,1319.0,4,3,2,2,2009.0,5,6,2,5,3,3,2,False
24849,1,250.0,3,6,1624.0,4,5,2,2,2012.0,5,9,3,5,3,1,0,False
29265,1,250.0,4,6,1929.0,1,6,1,1,1975.0,5,9,1,5,3,3,2,False
48194,2,250.0,3,2,1223.0,9,2,2,1,1970.0,5,9,3,5,0,3,2,False
6507,2,10.0,3,6,1525.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
18379,0,250.0,4,6,521.0,4,3,2,2,1998.0,5,4,1,5,3,3,2,False
14653,0,250.0,3,7,1571.0,5,8,1,0,1995.0,3,2,1,5,3,8,0,False
59373,2,5000.0,3,6,1137.0,4,6,2,2,1988.0,3,9,5,5,3,6,0,False
17459,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
17880,1,250.0,3,6,1177.0,4,8,1,1,2006.0,5,1,3,5,2,7,2,False
56866,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,0,0,8,0,True
13536,0,250.0,3,6,1217.0,4,8,0,1,1993.0,0,9,3,5,3,0,2,False
21086,1,20.0,3,2,978.0,1,2,2,2,1980.0,5,9,4,5,0,1,0,False
26126,2,250.0,3,6,1570.0,4,2,2,2,2012.0,5,8,3,5,3,1,0,False
2122,1,250.0,3,6,965.0,1,1,2,2,2002.0,5,9,1,5,0,3,2,False
4726,0,500.0,3,2,646.0,3,2,2,2,1967.0,5,9,2,5,3,3,2,False
17937,0,50.0,3,6,1151.0,1,8,2,2,1978.0,5,2,4,5,3,0,2,False
19593,1,250.0,3,2,876.0,3,2,2,2,2011.0,5,3,1,5,3,1,0,False
48056,0,250.0,4,8,1842.0,4,7,2,1,1992.0,5,9,0,5,4,1,0,False
12288,2,50.0,4,6,33.0,1,0,2,2,2006.0,2,5,4,5,3,3,2,False
23481,2,2000.0,4,8,1447.0,4,3,2,2,1980.0,5,9,5,5,3,3,2,False
56881,1,250.0,4,6,1166.0,4,8,2,2,2000.0,5,9,1,5,0,7,2,True
49107,0,6000.0,4,8,1433.0,4,3,2,2,1984.0,5,9,5,5,4,1,0,False
28357,0,250.0,3,2,1459.0,1,1,2,2,1960.0,5,9,1,2,0,1,0,False
31119,1,200.0,3,6,991.0,1,5,2,2,2006.0,5,2,2,5,3,1,0,False
41106,0,250.0,3,6,1166.0,1,8,1,1,2000.0,4,2,1,5,0,8,0,True
22412,1,250.0,4,7,1160.0,1,8,2,2,1995.0,4,9,1,5,0,8,0,False
4585,2,250.0,4,6,1166.0,1,1,1,1,2000.0,5,1,3,5,2,7,2,True
11371,2,5.0,3,6,1417.0,1,2,2,2,2007.0,5,8,4,5,3,3,2,False
7315,1,250.0,3,5,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
27783,1,250.0,3,6,1074.0,4,1,2,1,1972.0,2,9,1,5,3,6,0,False
37190,0,10000.0,3,2,1345.0,1,1,2,2,2000.0,5,9,2,5,0,1,0,False
17715,0,20000.0,4,6,113.0,1,0,2,2,1976.0,2,1,2,5,0,3,2,False
62,1,500.0,3,6,954.0,9,5,2,2,1985.0,5,9,2,5,3,3,2,False
31407,1,500.0,3,6,1382.0,1,8,2,1,1996.0,3,2,3,5,3,8,0,False
51360,0,500.0,3,9,601.0,4,4,2,1,2003.0,3,9,2,5,3,6,0,False
19796,0,250.0,4,6,1166.0,4,1,2,2,2000.0,2,9,4,5,3,6,0,True
31638,1,250.0,4,7,1166.0,1,8,2,2,2000.0,5,9,1,5,3,1,0,True
33684,1,250.0,3,2,1330.0,1,2,2,2,2003.0,5,9,3,5,0,1,0,False
663,2,250.0,3,6,914.0,1,4,2,1,1996.0,3,9,0,5,2,8,0,False
46940,2,250.0,4,6,1166.0,4,3,2,2,2000.0,5,2,5,5,3,3,2,True
29259,2,250.0,3,6,1235.0,4,5,2,1,2012.0,5,9,3,5,0,1,0,False
59295,1,250.0,4,5,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
30049,0,250.0,4,2,1166.0,3,6,2,2,2000.0,5,9,1,5,3,1,0,True
12397,1,300.0,4,4,271.0,1,3,2,2,1995.0,5,9,2,5,3,3,2,False
29004,2,200.0,4,4,262.0,1,3,2,2,1998.0,5,9,2,5,0,3,2,False
20400,2,250.0,3,6,1580.0,4,1,2,0,1960.0,1,9,1,5,0,6,0,False
12507,2,250.0,3,6,1166.0,4,8,2,2,2000.0,4,9,3,5,0,8,0,True
41319,1,250.0,4,0,1127.0,1,6,1,2,2008.0,5,10,1,5,3,1,0,False
27036,0,250.0,4,2,1166.0,1,3,2,1,2000.0,2,9,1,5,4,6,0,True
13146,0,250.0,4,6,1166.0,4,2,2,2,2008.0,3,9,1,0,3,8,0,False
25057,2,250.0,3,6,1369.0,4,8,0,2,2011.0,3,2,3,0,3,6,0,False
36814,1,300.0,3,6,1285.0,4,2,2,1,2007.0,5,9,2,5,0,1,0,False
9601,0,50.0,3,6,821.0,1,5,2,2,1992.0,3,9,2,5,3,6,0,False
10178,0,250.0,4,6,230.0,4,0,2,1,2006.0,5,5,1,5,2,7,2,False
9141,1,250.0,3,6,2253.0,4,1,2,2,1998.0,5,9,1,5,3,1,0,False
36753,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,3,2,True
14377,1,250.0,4,6,1166.0,2,1,1,1,2000.0,5,1,3,5,2,7,2,True
44351,0,250.0,4,2,1166.0,3,6,2,2,2000.0,2,9,4,5,3,6,0,True
1432,0,250.0,3,6,1142.0,1,8,2,1,1999.0,3,2,0,5,4,8,0,False
24049,2,250.0,4,2,299.0,1,2,2,1,1981.0,5,9,1,5,2,1,0,False
58126,2,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
22703,0,250.0,4,0,1166.0,4,0,2,1,2000.0,0,9,1,0,4,6,0,True
37892,2,1000.0,3,6,969.0,1,4,2,2,1995.0,3,9,2,5,2,8,0,False
20986,2,250.0,4,6,1166.0,1,2,2,2,2008.0,3,9,1,0,0,4,1,False
19268,2,250.0,4,6,1993.0,1,7,2,1,2005.0,5,9,0,5,3,3,2,False
11074,2,250.0,4,6,1166.0,4,3,2,2,2000.0,2,9,4,5,0,6,0,True
8223,2,50.0,4,0,-2.0,4,3,2,1,2006.0,0,9,4,0,3,6,0,False
34008,0,250.0,4,6,43.0,4,0,2,1,2004.0,4,9,1,5,3,8,0,False
27730,0,250.0,3,2,376.0,4,4,2,1,2000.0,4,9,1,0,2,8,0,True
49139,0,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
4100,1,2000.0,3,6,270.0,4,4,2,2,1995.0,5,9,5,5,0,1,0,False
21429,0,20.0,3,2,1005.0,1,2,2,2,2010.0,5,9,4,5,0,1,0,False
20347,2,250.0,3,6,381.0,4,4,2,1,1981.0,3,9,1,0,3,8,0,False
25639,2,250.0,4,6,1166.0,1,1,2,1,2000.0,2,9,4,5,3,6,0,True
37674,2,250.0,4,9,1166.0,4,1,2,2,2000.0,3,2,1,5,0,8,0,True
38706,0,250.0,4,0,1166.0,4,0,2,2,2000.0,5,9,1,5,3,1,0,True
10067,2,250.0,4,6,1166.0,1,1,2,2,2000.0,5,9,4,5,3,3,2,True
12195,2,250.0,3,6,1138.0,4,2,2,1,2011.0,5,6,3,5,0,7,2,False
1207,0,250.0,3,2,1198.0,4,2,2,2,1990.0,5,4,2,5,0,1,0,False
12993,1,250.0,3,6,1465.0,4,1,2,2,2006.0,5,1,1,5,2,7,2,False
5875,2,250.0,3,6,1166.0,1,8,0,1,2000.0,3,2,3,5,3,8,0,True
20507,0,250.0,3,2,921.0,1,2,2,1,2004.0,5,6,3,5,0,7,2,False
283,0,250.0,3,2,1564.0,1,2,2,2,2002.0,5,9,1,5,0,1,0,False
18922,1,250.0,4,8,1166.0,3,6,2,2,2000.0,5,9,2,5,3,3,2,True
15001,0,100.0,3,6,125.0,4,4,2,2,2006.0,0,9,4,5,0,6,0,False
10598,0,250.0,4,4,175.0,1,0,2,2,1997.0,4,9,1,5,0,8,0,False
44704,0,500.0,3,6,1221.0,4,5,2,1,2001.0,3,9,5,5,3,6,0,False
5458,0,250.0,4,9,1166.0,4,6,1,1,2000.0,3,9,0,0,3,6,0,True
11977,1,250.0,4,6,44.0,4,0,2,1,2004.0,3,9,1,5,0,8,0,False
16339,2,20.0,3,2,699.0,1,2,2,2,1975.0,5,9,4,5,0,1,0,False
31983,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
24098,0,250.0,4,8,1166.0,4,7,2,2,2000.0,5,9,1,5,4,1,0,True
50213,0,250.0,4,0,330.0,4,0,2,2,2007.0,0,9,1,5,0,6,0,False
1540,0,250.0,3,6,1381.0,4,8,0,2,1990.0,4,9,3,5,3,8,0,False
44412,0,250.0,3,1,299.0,4,4,2,2,1976.0,0,9,1,5,4,6,0,False
38319,1,250.0,3,6,1240.0,4,2,2,1,2000.0,5,7,3,5,2,3,2,True
34555,1,250.0,3,6,1263.0,1,5,2,2,2006.0,5,9,2,5,3,3,2,False
36758,1,250.0,4,10,1223.0,8,2,2,2,1975.0,5,9,1,5,3,1,0,False
5909,1,250.0,3,8,975.0,1,4,2,2,1978.0,5,9,0,5,3,3,2,False
2635,2,250.0,4,8,1423.0,4,3,2,2,1984.0,5,9,1,5,3,3,2,False
57522,0,20.0,3,2,1017.0,1,2,2,2,2000.0,5,9,4,5,3,1,0,False
36899,0,50.0,3,6,1597.0,4,1,2,0,2000.0,0,9,4,5,0,6,0,False
52188,1,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,3,1,0,True
3211,2,250.0,4,6,477.0,4,2,2,1,1994.0,5,9,1,5,3,3,2,False
13663,1,100.0,3,5,1372.0,1,8,2,1,2005.0,3,2,0,5,3,8,0,False
32925,2,250.0,3,3,1166.0,4,8,2,2,2000.0,3,2,3,1,3,8,0,True
42585,2,250.0,3,6,1247.0,4,8,0,2,2000.0,3,9,3,5,3,8,0,False
52735,2,250.0,3,6,1615.0,4,8,0,2,1993.0,3,7,1,5,0,8,0,False
38395,2,250.0,4,6,1166.0,1,2,2,2,2007.0,5,9,1,5,2,4,1,False
38306,0,500.0,3,6,753.0,4,5,2,2,1994.0,4,9,2,0,3,5,0,False
30255,0,250.0,4,0,1166.0,4,0,2,1,2000.0,0,9,4,0,4,6,0,True
7747,2,20000.0,3,6,1505.0,1,2,2,2,1995.0,5,9,2,5,3,1,0,False
30075,1,750.0,3,6,1298.0,4,5,2,2,1990.0,5,8,2,5,0,3,2,False
50181,0,250.0,4,5,1166.0,4,8,2,2,2000.0,4,2,1,5,3,8,0,True
19382,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,9,5,5,3,8,0,True
39099,1,250.0,4,4,132.0,1,0,2,2,1997.0,3,9,1,5,3,8,0,False
57896,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,2,1,0,True
18089,2,25.0,3,6,691.0,1,2,2,2,2008.0,0,8,4,5,3,6,0,False
14552,2,500.0,4,6,347.0,1,3,2,2,2006.0,5,2,2,5,0,3,2,False
13687,0,250.0,3,6,1622.0,4,1,2,0,2000.0,3,9,1,5,0,8,0,False
1628,1,250.0,4,6,1217.0,4,8,1,2,1984.0,4,7,1,5,0,7,2,False
48859,1,250.0,4,6,567.0,9,0,2,2,1968.0,5,9,1,5,3,3,2,False
59036,2,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,3,1,0,True
42630,2,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
4362,1,200.0,4,6,393.0,9,0,2,2,1983.0,5,9,2,5,3,3,2,False
35279,0,250.0,3,9,1421.0,4,0,2,1,2001.0,5,9,3,5,4,7,2,False
24729,0,250.0,4,6,1166.0,1,1,2,1,2000.0,5,9,1,5,0,1,0,True
50080,2,250.0,4,6,1166.0,4,3,2,2,2000.0,5,6,1,5,2,3,2,True
43303,2,25.0,3,6,53.0,4,0,2,1,2010.0,0,9,4,5,3,3,2,False
19201,2,10.0,3,6,1495.0,4,1,2,2,2002.0,5,9,4,5,0,3,2,False
33788,0,250.0,3,6,38.0,4,0,0,1,2000.0,4,2,1,5,3,8,0,False
2719,1,250.0,3,2,1269.0,3,2,2,2,2003.0,5,6,2,5,0,1,0,False
57099,0,250.0,3,6,1559.0,4,1,2,1,2008.0,5,9,1,5,4,1,0,False
57005,0,250.0,3,8,471.0,6,7,0,2,1992.0,5,9,3,5,4,1,0,False
25991,2,250.0,3,2,967.0,3,7,0,2,1977.0,5,9,3,5,0,1,0,False
21834,0,250.0,3,2,1166.0,1,1,2,1,2000.0,3,9,3,0,3,6,0,True
49208,1,250.0,3,6,2491.0,4,1,2,2,2005.0,0,9,1,5,3,3,2,False
49020,1,500.0,4,1,1702.0,1,3,2,2,1978.0,5,6,2,5,3,3,2,False
41142,2,250.0,4,1,1166.0,1,8,2,2,2000.0,3,9,1,5,3,6,0,True
42303,2,150.0,4,6,88.0,4,3,1,2,2009.0,5,5,4,5,0,1,0,False
24781,0,250.0,4,6,461.0,4,0,1,2,2010.0,3,2,1,0,0,8,0,False
47580,0,250.0,3,3,1710.0,4,2,2,2,1995.0,5,9,1,5,3,3,2,False
44225,2,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,5,3,8,0,True
1937,1,250.0,3,6,1166.0,1,8,1,1,2000.0,3,2,1,5,3,8,0,True
26263,0,250.0,4,6,1166.0,4,5,2,2,2000.0,4,9,3,3,4,8,0,True
45287,1,250.0,4,6,1166.0,4,5,2,2,2000.0,3,9,0,5,0,6,0,True
48870,1,3000.0,3,1,613.0,4,4,2,1,1996.0,3,9,5,5,0,6,0,False
26836,2,250.0,4,6,2166.0,4,7,2,2,2004.0,5,9,1,5,3,1,0,False
27150,0,20.0,3,6,80.0,4,0,2,1,2000.0,0,2,4,3,4,6,0,False
30388,1,250.0,3,6,1291.0,4,0,2,2,2006.0,5,9,1,5,2,7,2,False
53220,0,250.0,4,6,1166.0,1,8,2,2,2000.0,3,9,1,5,4,8,0,True
57593,1,250.0,4,6,831.0,1,6,2,2,1972.0,5,9,1,5,0,3,2,False
20234,2,500.0,4,6,261.0,4,3,2,2,2008.0,3,9,2,5,0,8,0,False
5892,2,250.0,3,6,1585.0,1,2,2,2,1998.0,5,9,1,5,3,1,0,False
8932,0,250.0,3,6,1953.0,1,1,2,2,2003.0,5,9,1,5,3,1,0,False
50160,1,250.0,3,2,1538.0,1,2,2,2,1990.0,5,9,1,5,0,1,0,False
53826,0,250.0,4,6,-21.0,4,2,1,1,2006.0,4,5,1,0,0,8,0,False
37818,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,5,5,3,1,0,True
35668,1,200.0,4,6,347.0,9,0,2,2,1983.0,5,9,2,5,3,3,2,False
41038,2,250.0,4,6,1166.0,4,1,2,1,2000.0,2,9,4,5,3,6,0,True
28354,2,250.0,4,0,1166.0,1,1,2,1,2000.0,2,9,4,5,3,6,0,True
10901,2,250.0,4,6,1682.0,1,7,2,1,2004.0,5,9,3,5,3,3,2,False
30786,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,9,1,5,0,1,0,True
28008,0,250.0,4,6,1522.0,4,2,2,2,2000.0,5,9,1,5,3,1,0,False
56148,2,100.0,3,1,36.0,4,4,0,2,1974.0,0,9,4,5,3,6,0,False
8746,0,250.0,4,10,1166.0,8,6,2,1,2000.0,3,9,0,5,0,8,0,True
30495,0,250.0,4,5,1166.0,1,5,0,2,2000.0,3,2,3,1,0,8,0,True
41477,1,250.0,4,6,1334.0,4,0,2,2,2006.0,5,9,1,5,3,1,0,False
49980,0,250.0,4,2,11.0,1,2,2,2,1961.0,4,9,1,5,3,8,0,False
16788,0,250.0,4,6,1166.0,4,5,2,2,2000.0,4,9,4,5,4,1,0,True
14097,2,250.0,3,6,1544.0,4,5,2,1,1997.0,1,5,1,5,3,1,0,False
23593,0,250.0,4,6,1519.0,1,5,1,1,1993.0,4,9,1,0,0,8,0,False
55037,2,5000.0,3,6,1097.0,4,2,2,2,2008.0,5,6,2,5,0,3,2,False
17553,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,2,5,0,3,2,True
34786,2,250.0,4,7,1151.0,1,8,2,2,1997.0,3,9,1,5,0,8,0,False
23490,2,3000.0,4,6,1063.0,4,7,2,1,2008.0,5,9,2,5,3,1,0,False
35239,2,1000.0,4,6,2134.0,4,7,2,2,1995.0,5,9,5,5,3,1,0,False
35962,2,250.0,4,5,1166.0,1,5,2,2,2000.0,3,2,3,5,0,8,0,True
36633,1,300.0,3,6,1227.0,4,2,2,1,2007.0,5,6,2,5,0,1,0,False
37436,1,250.0,4,8,1166.0,3,6,2,2,2000.0,5,9,2,5,3,3,2,True
59301,1,250.0,3,6,1329.0,4,5,2,1,2003.0,5,8,3,5,3,3,2,False
49981,2,250.0,4,6,1166.0,4,3,2,2,2000.0,2,9,4,5,0,6,0,True
2494,1,250.0,3,6,1592.0,1,5,2,2,2009.0,5,9,3,5,3,1,0,False
47595,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,5,3,8,0,True
45156,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,0,1,0,True
49245,2,250.0,4,6,1166.0,4,6,2,2,2000.0,5,2,0,5,0,3,2,True
19057,0,250.0,3,2,1636.0,4,2,2,2,1960.0,5,6,1,5,0,1,0,False
19938,0,250.0,4,5,1166.0,4,8,2,2,2000.0,4,2,1,5,3,8,0,True
52066,2,250.0,4,6,1166.0,1,5,2,2,2000.0,3,2,3,5,3,8,0,True
28057,2,250.0,5,8,1166.0,4,7,2,2,2000.0,5,9,2,5,3,1,0,True
42783,0,250.0,3,6,217.0,4,4,2,2,2007.0,3,9,1,0,3,6,0,False
50848,0,250.0,4,6,1166.0,4,8,2,2,2000.0,3,9,2,0,0,8,0,True
49137,0,250.0,3,6,1562.0,4,1,2,0,1990.0,4,9,3,3,4,8,0,False
43745,2,250.0,4,10,1166.0,8,6,1,1,2000.0,3,9,1,5,3,8,0,True
24672,2,50.0,4,2,729.0,4,2,2,1,2006.0,0,9,4,5,0,2,2,False
9221,2,250.0,4,0,1166.0,4,0,2,2,2000.0,5,9,4,5,3,1,0,True
42462,2,250.0,4,6,1166.0,4,7,2,2,2000.0,5,9,1,5,3,1,0,True
38762,2,300.0,3,6,317.0,4,4,2,2,2008.0,0,9,2,5,2,6,0,False
25102,2,250.0,4,6,1166.0,4,8,2,2,2000.0,5,5,1,5,2,7,2,True
3640,1,250.0,4,2,323.0,9,2,2,2,1978.0,5,9,1,5,0,3,2,False
31637,2,250.0,5,6,1166.0,4,7,2,2,2000.0,5,9,1,5,3,1,0,True
12114,2,15000.0,4,6,-33.0,4,3,2,1,2000.0,0,9,2,5,3,6,0,True
50352,2,250.0,4,6,1166.0,4,5,2,2,2000.0,4,9,5,5,0,6,0,True
41665,2,5000.0,3,6,1173.0,4,6,2,2,1986.0,3,9,5,5,3,6,0,False
14208,2,20.0,4,6,1166.0,1,2,2,2,2004.0,3,9,4,0,3,8,0,False
5922,1,250.0,3,9,264.0,4,4,0,1,2009.0,5,1,3,5,0,7,2,False
19244,1,250.0,3,6,1302.0,1,8,1,1,1998.0,3,2,1,0,3,8,0,False
5284,2,5.0,3,6,1603.0,1,2,1,2,2007.0,5,8,4,5,3,3,2,False
12841,2,1000.0,4,8,1381.0,4,3,2,2,1985.0,5,9,2,5,3,1,0,False
21268,0,250.0,3,6,1538.0,4,2,2,2,1998.0,5,9,3,5,0,1,0,False
47529,1,3000.0,3,6,1043.0,4,5,2,2,1984.0,5,9,5,5,3,3,2,False
17671,1,250.0,4,6,1166.0,4,3,2,2,2000.0,5,9,1,5,2,3,2,True
54451,2,1200.0,3,8,772.0,6,4,2,1,1992.0,3,9,5,5,3,6,0,False
50271,2,2000.0,4,8,1889.0,1,3,2,2,2000.0,3,9,5,5,3,5,0,True
57164,0,250.0,4,7,1166.0,1,5,2,2,2000.0,5,9,1,5,2,7,2,True
380,2,1500.0,3,2,701.0,4,2,2,2,2009.0,0,6,2,5,0,6,0,False
42562,1,250.0,4,6,1166.0,4,8,2,1,2000.0,3,2,3,5,3,8,0,True
41114,1,250.0,3,6,1337.0,2,2,2,2,1996.0,5,9,1,5,0,1,0,False
21828,1,250.0,4,6,1602.0,1,6,2,2,1993.0,5,9,1,5,3,3,2,False
48556,1,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,3,2,True
51119,0,250.0,4,10,1692.0,8,3,1,2,2000.0,3,9,1,5,3,8,0,False
36093,1,250.0,3,6,1408.0,4,5,2,2,1996.0,5,8,2,5,3,3,2,False
15337,2,250.0,4,2,1613.0,1,2,2,2,1994.0,5,9,1,5,3,1,0,False
1325,0,250.0,4,6,74.0,4,3,2,2,2006.0,2,1,1,5,3,6,0,False
33543,1,250.0,3,6,1153.0,4,1,2,0,2005.0,5,9,0,5,3,3,2,False
58746,1,250.0,4,2,1166.0,1,8,2,2,2000.0,5,7,1,5,0,1,0,True
8009,1,200.0,3,6,1079.0,4,5,2,2,2006.0,5,9,2,5,3,3,2,False
17030,1,250.0,4,9,1166.0,4,8,2,2,2000.0,5,9,1,5,0,7,2,True
43828,1,250.0,3,6,1166.0,1,8,2,1,2000.0,3,2,1,0,3,8,0,True
15804,0,1200.0,3,8,762.0,6,4,2,1,1992.0,3,9,5,5,2,6,0,False
22483,0,250.0,3,6,1235.0,4,8,0,1,1989.0,3,2,3,5,3,8,0,False
16241,0,250.0,4,6,1166.0,4,8,2,2,2000.0,5,9,1,5,3,1,0,True
57152,0,250.0,3,6,1166.0,1,8,2,2,2000.0,5,9,3,5,3,2,2,True
57030,1,1000.0,3,8,889.0,1,4,2,2,1987.0,5,9,2,5,3,3,2,False
27200,2,250.0,3,2,1142.0,3,8,0,2,1970.0,5,9,3,5,3,0,2,False
44769,2,250.0,4,6,1166.0,4,3,2,1,2000.0,5,6,1,5,2,3,2,True
10765,0,250.0,3,2,1166.0,1,1,1,2,2000.0,2,9,1,5,3,6,0,True
8884,0,500.0,4,6,538.0,9,0,2,2,1980.0,3,9,2,5,0,8,0,False
51628,2,250.0,4,6,1664.0,1,5,2,1,1965.0,3,9,1,5,3,8,0,False
3923,2,250.0,3,6,1868.0,1,1,2,2,2000.0,5,9,1,5,3,1,0,False
10265,0,50.0,3,6,67.0,4,0,0,1,2000.0,0,2,4,0,3,6,0,False
48456,2,250.0,4,6,1166.0,4,0,2,2,2000.0,3,9,1,5,0,8,0,True
57192,2,250.0,4,6,279.0,1,3,2,2,2005.0,3,9,1,5,0,8,0,False
7563,1,250.0,3,6,1276.0,4,5,2,2,2001.0,5,8,2,5,3,3,2,False
24724,1,250.0,3,2,1166.0,1,8,1,1,2000.0,3,2,1,5,3,8,0,True
48887,2,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
6713,1,250.0,4,7,1166.0,1,8,2,2,2000.0,3,9,1,1,3,8,0,True
18088,2,50.0,3,6,1500.0,4,1,2,0,2000.0,0,9,4,5,0,6,0,False
45714,2,250.0,4,2,2276.0,0,7,2,1,1986.0,5,9,2,5,3,1,0,False
10993,2,5.0,3,6,1157.0,7,2,2,2,1999.0,5,8,4,5,3,1,0,False
35801,0,250.0,3,2,1067.0,1,2,1,2,1974.0,5,9,3,5,0,1,0,False
53672,2,250.0,4,6,1166.0,4,8,2,2,2000.0,3,2,1,0,3,6,0,True
33492,2,250.0,4,6,1667.0,4,5,2,2,1967.0,5,1,1,5,0,3,2,False
6621,2,250.0,4,6,1166.0,4,7,2,0,2000.0,5,9,1,5,3,1,0,True
42271,0,250.0,4,9,1166.0,4,8,2,1,2000.0,3,9,1,5,3,8,0,True
16678,1,250.0,4,6,279.0,4,2,0,1,2000.0,5,7,3,5,1,3,2,True
20088,2,250.0,4,6,1166.0,4,8,2,1,2000.0,4,9,1,5,3,8,0,True
56270,2,250.0,3,2,1511.0,9,1,2,2,1968.0,5,9,3,5,3,3,2,False
10651,1,250.0,4,6,1166.0,4,8,2,1,2000.0,5,9,1,5,0,1,0,True
